size,k,avg_rate,density,clustering,shortest_path,std_rate,median_rate,n_comp_nodes,avg_steps,avg_l1,avg_l2
155,1,0.8593548387096774,0.06258902387934646,0.04960655077802783,2.4671135316296606,0.028678852607603705,0.14193548387096774,12.4,1000.0,12.4,2.8997450654595305
155,2,0.8464516129032258,0.06535400083787181,0.0737962690903867,2.4299120234604104,0.020564358000657066,0.16129032258064516,14.066666666666666,1000.0,14.066666666666666,3.1776595723205845
155,3,0.8503225806451613,0.06267281105990784,0.06356118281665066,2.4648512777545037,0.009481895778515525,0.14193548387096774,13.2,1000.0,13.2,3.010302741263886
155,4,0.8374193548387097,0.06217008797653959,0.06887491598916741,2.479011311269376,0.022864574382799163,0.15483870967741936,13.133333333333331,1000.0,13.133333333333331,2.873353310363151
155,5,0.8464516129032258,0.06124842899036447,0.05675099831646314,2.4767490573942186,0.006321263852343685,0.15483870967741936,13.133333333333331,1000.0,13.133333333333331,2.9758404468471826
155,6,0.8529032258064516,0.0614997905320486,0.0604307467779953,2.4723921240050273,0.007523808896574579,0.14838709677419354,13.466666666666665,1000.0,13.466666666666665,3.1096383315913387
155,7,0.8503225806451613,0.05948889819857562,0.05142080142080136,2.508169250104734,0.019311780060768727,0.14838709677419354,11.733333333333334,1000.0,11.733333333333334,2.6686120347715794
155,8,0.8129032258064517,0.057561793045664014,0.05034249431782638,2.5284457478005864,0.036949215647164774,0.16774193548387098,16.266666666666666,1000.0,16.266666666666666,3.325631102931034
155,9,0.84,0.0611646418098031,0.04992391187936974,2.482195224130708,0.014368424162141994,0.14838709677419354,14.533333333333331,1000.0,14.533333333333331,3.206809596756693
165,0,0.8363636363636364,0.06186252771618625,0.058198948011782194,2.44759793052476,0.02393747594925031,0.15757575757575756,15.6,1000.0,15.6,3.2882288078759716
165,1,0.88,0.06348854397634886,0.061352429507509694,2.4258684405025868,0.0263897467358512,0.1393939393939394,11.066666666666666,1000.0,11.066666666666666,2.7486931287181577
165,2,0.88,0.06267553584626756,0.06203694008506834,2.4409460458240946,0.020783549332705754,0.12727272727272726,11.0,1000.0,11.0,2.7221021009718567
165,3,0.8787878787878788,0.06378418329637842,0.06884352458374408,2.421581670362158,0.010141333654958496,0.12121212121212122,11.999999999999998,1000.0,11.999999999999998,2.9383930902301927
165,4,0.863030303030303,0.060679970436067994,0.06115399855900834,2.460827790096083,0.027265992434429072,0.14545454545454545,14.266666666666666,1000.0,14.266666666666666,3.2840006537897524
