gameId,size,#solutions,clustering,shortest_path,transitivity,completion_rate
300,13,120,0.4017929292929292,2.163157894736842,0.21710526315789475,0.86
301,17,264,0.4317676767676767,2.094736842105263,0.189873417721519,0.85
302,19,414,0.25055555555555553,2.1736842105263157,0.16216216216216217,0.7478260869565218
303,12,696,0.2211111111111111,2.1578947368421053,0.12857142857142856,0.8017241379310345
304,10,24,0.41901515151515145,2.110526315789474,0.23684210526315788,0.95
305,18,336,0.3331818181818182,2.0105263157894737,0.13872832369942195,0.8214285714285714
306,19,240,0.2536580086580087,2.163157894736842,0.18493150684931506,0.8099999999999999
307,18,270,0.27249999999999996,2.2263157894736842,0.16030534351145037,0.8800000000000001
308,17,30,0.6210714285714285,1.9894736842105263,0.234375,0.9199999999999999
309,19,108,0.3686507936507936,2.1789473684210527,0.22916666666666666,0.9111111111111111
310,18,126,0.34285714285714286,2.1789473684210527,0.23255813953488372,0.8666666666666666
311,14,180,0.28833333333333333,2.205263157894737,0.20300751879699247,0.8633333333333333
312,17,120,0.23055555555555554,2.1894736842105265,0.16279069767441862,0.875
313,19,264,0.3066666666666667,2.168421052631579,0.19285714285714287,0.7818181818181819
314,17,102,0.3823881673881674,2.094736842105263,0.18867924528301888,0.8823529411764707
315,17,252,0.19603174603174606,2.126315789473684,0.13740458015267176,0.8738095238095237
316,16,162,0.27174603174603174,2.231578947368421,0.20610687022900764,0.8777777777777779
317,12,240,0.28199134199134196,2.1526315789473682,0.1935483870967742,0.77
318,19,48,0.3007142857142857,2.2157894736842105,0.21739130434782608,0.85
319,18,1716,0.14972222222222223,2.1842105263157894,0.09448818897637795,0.736013986013986
320,17,3120,0.22698412698412698,2.1736842105263157,0.12244897959183673,0.6423076923076924
321,17,336,0.24388888888888888,2.2842105263157895,0.1875,0.7714285714285715
322,17,48,0.5882478632478633,2.0736842105263156,0.2556818181818182,0.9
323,19,24,0.49333333333333335,2.1526315789473682,0.24,0.95
324,19,708,0.3185714285714286,2.2473684210526317,0.18461538461538463,0.7635593220338983
325,12,186,0.321547619047619,2.1526315789473682,0.17391304347826086,0.9
326,18,1200,0.2563492063492064,2.194736842105263,0.17142857142857143,0.6980000000000001
327,10,288,0.2555952380952381,2.2473684210526317,0.20454545454545456,0.85
328,18,984,0.13793650793650794,2.1,0.0625,0.7939024390243903
329,13,312,0.38767399267399266,2.1157894736842104,0.2037037037037037,0.7692307692307693
330,16,576,0.15999999999999998,2.136842105263158,0.1258741258741259,0.7666666666666667
331,17,144,0.49725108225108217,2.0526315789473686,0.1952662721893491,0.8541666666666666
332,16,432,0.2597727272727272,2.094736842105263,0.15483870967741936,0.7388888888888889
333,14,240,0.1844047619047619,2.1789473684210527,0.13846153846153847,0.8
334,12,96,0.2293831168831169,2.142105263157895,0.16551724137931034,0.875
335,16,816,0.12845238095238096,2.1842105263157894,0.140625,0.7205882352941176
336,19,876,0.21611111111111114,2.1789473684210527,0.13533834586466165,0.7787671232876712
337,13,144,0.4743939393939393,2.1315789473684212,0.20930232558139536,0.7833333333333333
338,19,24,0.45300865800865797,2.1789473684210527,0.2214765100671141,0.95
339,12,54,0.5024603174603175,2.168421052631579,0.25,0.9666666666666666
